tof posE posN posU tgtE tgtN tgtU normAch pitchRate thetaRate alpha theta sideAch yawRate psiRate beta psi rollAngleComm rollRate phiRate phi
5.7840000000 3166.2593942362 -1341.3982435725 1464.3325304406 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3580707709 -0.0633512291 -0.0633451907 0.0142189521 0.0888356867 -2.5114145019 0.0366997204 -0.0368556819 0.0004497749 -0.6480655781 0.0000000000 -0.0032233504 0.0000487702 -0.0001644628
5.7850000000 3166.7879099525 -1341.7980708516 1464.3820266164 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3571831495 -0.0633453742 -0.0633393412 0.0142213077 0.0887723445 -2.5096511701 0.0366774848 -0.0368331462 0.0004495028 -0.6481024226 0.0000000000 -0.0032192571 0.0000485387 -0.0001644141
5.7860000000 3167.3163621957 -1342.1978809365 1464.4314744640 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3563245630 -0.0633399342 -0.0633339067 0.0142236627 0.0887090078 -2.5078891426 0.0366552636 -0.0368106254 0.0004492307 -0.6481392444 0.0000000000 -0.0032151640 0.0000483113 -0.0001643657
5.7870000000 3167.8447509839 -1342.5976738165 1464.4808739964 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3554945961 -0.0633349033 -0.0633288812 0.0142260170 0.0886456764 -2.5061284262 0.0366330569 -0.0367881197 0.0004489588 -0.6481760438 0.0000000000 -0.0032110711 0.0000480880 -0.0001643175
5.7880000000 3168.3730763351 -1342.9974494808 1464.5302252264 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3546928374 -0.0633302757 -0.0633242590 0.0142283706 0.0885823499 -2.5043690273 0.0366108648 -0.0367656292 0.0004486870 -0.6482128207 0.0000000000 -0.0032069784 0.0000478690 -0.0001642695
5.7890000000 3168.9013382674 -1343.3972079185 1464.5795281667 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3539188787 -0.0633260454 -0.0633200341 0.0142307235 0.0885190277 -2.5026109524 0.0365886874 -0.0367431539 0.0004484153 -0.6482495751 0.0000000000 -0.0032028858 0.0000476542 -0.0001642218
5.7900000000 3169.4295367988 -1343.7969491191 1464.6287828293 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3531723155 -0.0633222067 -0.0633162009 0.0142330757 0.0884557096 -2.5008542080 0.0365665248 -0.0367206940 0.0004481437 -0.6482863070 0.0000000000 -0.0031987933 0.0000474436 -0.0001641742
5.7910000000 3169.9576719475 -1344.1966730716 1464.6779892265 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3524527463 -0.0633187540 -0.0633127535 0.0142354272 0.0883923951 -2.4990988003 0.0365443771 -0.0366982495 0.0004478723 -0.6483230165 0.0000000000 -0.0031947009 0.0000472373 -0.0001641269
5.7920000000 3170.4857437315 -1344.5963797655 1464.7271473698 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3517597728 -0.0633156814 -0.0633096863 0.0142377782 0.0883290839 -2.4973447356 0.0365222445 -0.0366758206 0.0004476009 -0.6483597035 0.0000000000 -0.0031906085 0.0000470352 -0.0001640798
5.7930000000 3171.0137521689 -1344.9960691901 1464.7762572708 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3510929997 -0.0633129834 -0.0633069936 0.0142401284 0.0882657756 -2.4955920199 0.0365001268 -0.0366534072 0.0004473297 -0.6483963681 0.0000000000 -0.0031865162 0.0000468374 -0.0001640328
5.7940000000 3171.5416972778 -1345.3957413347 1464.8253189406 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3504520345 -0.0633106543 -0.0633046698 0.0142424780 0.0882024697 -2.4938406593 0.0364780244 -0.0366310096 0.0004470586 -0.6484330103 0.0000000000 -0.0031824240 0.0000466438 -0.0001639861
5.7950000000 3172.0695790764 -1345.7953961887 1464.8743323903 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3498364870 -0.0633086884 -0.0633027093 0.0142448270 0.0881391660 -2.4920906597 0.0364559372 -0.0366086278 0.0004467876 -0.6484696302 0.0000000000 -0.0031783318 0.0000464545 -0.0001639395
5.7960000000 3172.5973975826 -1346.1950337415 1464.9232976306 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3492459700 -0.0633070804 -0.0633011066 0.0142471754 0.0880758641 -2.4903420269 0.0364338654 -0.0365862619 0.0004465167 -0.6485062276 0.0000000000 -0.0031742397 0.0000462694 -0.0001638932
5.7970000000 3173.1251528148 -1346.5946539824 1464.9722146719 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3486800982 -0.0633058245 -0.0632998561 0.0142495231 0.0880125637 -2.4885947664 0.0364118091 -0.0365639120 0.0004462459 -0.6485428027 0.0000000000 -0.0031701476 0.0000460885 -0.0001638470
5.7980000000 3173.6528447908 -1346.9942569011 1465.0210835246 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3481384886 -0.0633049154 -0.0632989522 0.0142518702 0.0879492643 -2.4868488837 0.0363897682 -0.0365415781 0.0004459752 -0.6485793554 0.0000000000 -0.0031660557 0.0000459118 -0.0001638010
5.7990000000 3174.1804735290 -1347.3938424869 1465.0699041985 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3476207602 -0.0633043475 -0.0632983896 0.0142542168 0.0878859656 -2.4851043843 0.0363677430 -0.0365192604 0.0004457047 -0.6486158859 0.0000000000 -0.0031619639 0.0000457392 -0.0001637552
5.8000000000 3174.7080390473 -1347.7934107292 1465.1186767035 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3471265341 -0.0633041154 -0.0632981628 0.0142565627 0.0878226673 -2.4833612733 0.0363457335 -0.0364969589 0.0004454342 -0.6486523940 0.0000000000 -0.0031578723 0.0000455706 -0.0001637095
5.8010000000 3175.2355413640 -1348.1929616177 1465.1674010492 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3466554328 -0.0633042137 -0.0632982663 0.0142589080 0.0877593691 -2.4816195558 0.0363237397 -0.0364746736 0.0004451639 -0.6486888798 0.0000000000 -0.0031537808 0.0000454062 -0.0001636640
5.8020000000 3175.7629804972 -1348.5924951419 1465.2160772449 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3462070807 -0.0633046368 -0.0632986947 0.0142612528 0.0876960706 -2.4798792367 0.0363017618 -0.0364524048 0.0004448937 -0.6487253433 0.0000000000 -0.0031496896 0.0000452457 -0.0001636187
5.8030000000 3176.2903564649 -1348.9920112912 1465.2647052996 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3457811037 -0.0633053795 -0.0632994426 0.0142635970 0.0876327715 -2.4781403208 0.0362797998 -0.0364301524 0.0004446236 -0.6487617846 0.0000000000 -0.0031455987 0.0000450892 -0.0001635735
5.8040000000 3176.8176692854 -1349.3915100553 1465.3132852222 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3453771289 -0.0633064363 -0.0633005046 0.0142659406 0.0875694716 -2.4764028125 0.0362578538 -0.0364079164 0.0004443536 -0.6487982036 0.0000000000 -0.0031415080 0.0000449366 -0.0001635285
5.8050000000 3177.3449189767 -1349.7909914238 1465.3618170215 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3449947849 -0.0633078018 -0.0633018754 0.0142682837 0.0875061704 -2.4746667164 0.0362359238 -0.0363856971 0.0004440837 -0.6488346004 0.0000000000 -0.0031374178 0.0000447878 -0.0001634837
5.8060000000 3177.8721055571 -1350.1904553863 1465.4103007058 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3446337017 -0.0633094708 -0.0633035496 0.0142706262 0.0874428677 -2.4729320368 0.0362140100 -0.0363634944 0.0004438140 -0.6488709750 0.0000000000 -0.0031333279 0.0000446428 -0.0001634389
5.8070000000 3178.3992290446 -1350.5899019324 1465.4587362835 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3442935100 -0.0633114379 -0.0633055218 0.0142729681 0.0873795631 -2.4711987777 0.0361921124 -0.0363413084 0.0004435443 -0.6489073274 0.0000000000 -0.0031292385 0.0000445016 -0.0001633944
5.8080000000 3178.9262894574 -1350.9893310519 1465.5071237627 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3439738420 -0.0633136976 -0.0633077868 0.0142753096 0.0873162565 -2.4694669431 0.0361702311 -0.0363191392 0.0004432748 -0.6489436577 0.0000000000 -0.0031251496 0.0000443640 -0.0001633499
5.8090000000 3179.4532868136 -1351.3887427343 1465.5554631510 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3436743306 -0.0633162448 -0.0633103391 0.0142776505 0.0872529474 -2.4677365367 0.0361483661 -0.0362969868 0.0004430054 -0.6489799657 0.0000000000 -0.0031210613 0.0000442300 -0.0001633056
5.8100000000 3179.9802211314 -1351.7881369693 1465.6037544563 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3433946098 -0.0633190741 -0.0633131736 0.0142799908 0.0871896357 -2.4660075622 0.0361265174 -0.0362748513 0.0004427361 -0.6490162516 0.0000000000 -0.0031169737 0.0000440995 -0.0001632615
5.8110000000 3180.5070924289 -1352.1875137468 1465.6519976860 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3431343146 -0.0633221802 -0.0633162848 0.0142823307 0.0871263209 -2.4642800230 0.0361046852 -0.0362527328 0.0004424669 -0.6490525154 0.0000000000 -0.0031128867 0.0000439726 -0.0001632174
5.8120000000 3181.0339007243 -1352.5868730564 1465.7001928473 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3428930805 -0.0633255578 -0.0633196676 0.0142846700 0.0870630029 -2.4625539224 0.0360828695 -0.0362306312 0.0004421978 -0.6490887571 0.0000000000 -0.0031088005 0.0000438490 -0.0001631735
5.8130000000 3181.5606460357 -1352.9862148879 1465.7483399475 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3426705442 -0.0633292017 -0.0633233166 0.0142870089 0.0869996815 -2.4608292635 0.0360610704 -0.0362085467 0.0004419289 -0.6491249767 0.0000000000 -0.0031047150 0.0000437287 -0.0001631297
5.8140000000 3182.0873283813 -1353.3855392311 1465.7964389933 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3424663431 -0.0633331065 -0.0633272266 0.0142893472 0.0869363562 -2.4591060492 0.0360392878 -0.0361864792 0.0004416601 -0.6491611742 0.0000000000 -0.0031006305 0.0000436117 -0.0001630861
5.8150000000 3182.6139477791 -1353.7848460758 1465.8444899915 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3422801151 -0.0633372671 -0.0633313923 0.0142916851 0.0868730269 -2.4573842823 0.0360175219 -0.0361644289 0.0004413913 -0.6491973497 0.0000000000 -0.0030965469 0.0000434980 -0.0001630425
5.8160000000 3183.1405042475 -1354.1841354119 1465.8924929488 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3421114992 -0.0633416781 -0.0633358084 0.0142940225 0.0868096933 -2.4556639654 0.0359957726 -0.0361423957 0.0004411227 -0.6492335031 0.0000000000 -0.0030924642 0.0000433873 -0.0001629991
5.8170000000 3183.6669978044 -1354.5834072290 1465.9404478714 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3419601349 -0.0633463343 -0.0633404697 0.0142963594 0.0867463551 -2.4539451010 0.0359740401 -0.0361203798 0.0004408543 -0.6492696345 0.0000000000 -0.0030883826 0.0000432797 -0.0001629557
5.8180000000 3184.1934284680 -1354.9826615172 1465.9883547656 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3418256625 -0.0633512305 -0.0633453710 0.0142986958 0.0866830122 -2.4522276912 0.0359523243 -0.0360983811 0.0004405859 -0.6493057438 0.0000000000 -0.0030843022 0.0000431750 -0.0001629125
5.8190000000 3184.7197962565 -1355.3818982663 1466.0362136376 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3417077230 -0.0633563615 -0.0633505071 0.0143010318 0.0866196643 -2.4505117383 0.0359306254 -0.0360763997 0.0004403176 -0.6493418312 0.0000000000 -0.0030802229 0.0000430733 -0.0001628694
5.8200000000 3185.2461011880 -1355.7811174663 1466.0840244931 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3416059581 -0.0633617220 -0.0633558727 0.0143033673 0.0865563111 -2.4487972442 0.0359089433 -0.0360544355 0.0004400495 -0.6493778967 0.0000000000 -0.0030761449 0.0000429744 -0.0001628264
5.8210000000 3185.7723432806 -1356.1803191069 1466.1317873379 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3415200103 -0.0633673068 -0.0633614626 0.0143057024 0.0864929524 -2.4470842106 0.0358872780 -0.0360324888 0.0004397815 -0.6494139401 0.0000000000 -0.0030720681 0.0000428782 -0.0001627834
5.8220000000 3186.2985225526 -1356.5795031782 1466.1795021777 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3414495227 -0.0633731108 -0.0633672716 0.0143080371 0.0864295881 -2.4453726391 0.0358656297 -0.0360105594 0.0004395136 -0.6494499616 0.0000000000 -0.0030679928 0.0000427848 -0.0001627406
5.8230000000 3186.8246390219 -1356.9786696701 1466.2271690179 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413941392 -0.0633791287 -0.0633732945 0.0143103713 0.0863662178 -2.4436625312 0.0358439982 -0.0359886474 0.0004392458 -0.6494859612 0.0000000000 -0.0030639188 0.0000426940 -0.0001626979
5.8240000000 3187.3506927067 -1357.3778185726 1466.2747878638 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413535045 -0.0633853553 -0.0633795263 0.0143127051 0.0863028414 -2.4419538881 0.0358223838 -0.0359667528 0.0004389781 -0.6495219389 0.0000000000 -0.0030598464 0.0000426057 -0.0001626552
5.8250000000 3187.8766836253 -1357.7769498757 1466.3223587205 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413272640 -0.0633917856 -0.0633859615 0.0143150384 0.0862394586 -2.4402467110 0.0358007863 -0.0359448757 0.0004387106 -0.6495578948 0.0000000000 -0.0030557755 0.0000425200 -0.0001626126
5.8260000000 3188.4026117955 -1358.1760635693 1466.3698815931 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413150638 -0.0633984142 -0.0633925952 0.0143173714 0.0861760693 -2.4385410009 0.0357792057 -0.0359230160 0.0004384431 -0.6495938287 0.0000000000 -0.0030517061 0.0000424367 -0.0001625702
5.8270000000 3188.9284772357 -1358.5751596437 1466.4173564865 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413165510 -0.0634052362 -0.0633994222 0.0143197040 0.0861126733 -2.4368367584 0.0357576422 -0.0359011738 0.0004381758 -0.6496297408 0.0000000000 -0.0030476385 0.0000423557 -0.0001625278
5.8280000000 3189.4542799639 -1358.9742380886 1466.4647834054 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413313732 -0.0634122463 -0.0634064373 0.0143220361 0.0860492704 -2.4351339842 0.0357360957 -0.0358793490 0.0004379086 -0.6496656311 0.0000000000 -0.0030435726 0.0000422770 -0.0001624855
5.8290000000 3189.9800199983 -1359.3732988944 1466.5121623544 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413591791 -0.0634194393 -0.0634136354 0.0143243679 0.0859858604 -2.4334326787 0.0357145663 -0.0358575418 0.0004376416 -0.6497014995 0.0000000000 -0.0030395084 0.0000422006 -0.0001624432
5.8300000000 3190.5056973568 -1359.7723420509 1466.5594933380 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3413996181 -0.0634268103 -0.0634210114 0.0143266993 0.0859224430 -2.4317328423 0.0356930538 -0.0358357521 0.0004373746 -0.6497373462 0.0000000000 -0.0030354460 0.0000421263 -0.0001624011
5.8310000000 3191.0313120577 -1360.1713675484 1466.6067763607 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3414523406 -0.0634343541 -0.0634285601 0.0143290303 0.0858590183 -2.4300344751 0.0356715585 -0.0358139798 0.0004371077 -0.6497731710 0.0000000000 -0.0030313856 0.0000420541 -0.0001623590
5.8320000000 3191.5568641190 -1360.5703753769 1466.6540114267 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3415169978 -0.0634420655 -0.0634362765 0.0143313610 0.0857955858 -2.4283375770 0.0356500802 -0.0357922251 0.0004368410 -0.6498089741 0.0000000000 -0.0030273270 0.0000419840 -0.0001623169
5.8330000000 3192.0823535588 -1360.9693655265 1466.7011985401 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3415932419 -0.0634499395 -0.0634441555 0.0143336913 0.0857321456 -2.4266421479 0.0356286189 -0.0357704879 0.0004365744 -0.6498447555 0.0000000000 -0.0030232704 0.0000419159 -0.0001622750
5.8340000000 3192.6077803952 -1361.3683379875 1466.7483377050 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3416807260 -0.0634579711 -0.0634521921 0.0143360212 0.0856686974 -2.4249481873 0.0356071747 -0.0357487682 0.0004363079 -0.6498805151 0.0000000000 -0.0030192159 0.0000418497 -0.0001622331
5.8350000000 3193.1331446463 -1361.7672927500 1466.7954289253 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3417791040 -0.0634661551 -0.0634603811 0.0143383508 0.0856052412 -2.4232556948 0.0355857476 -0.0357270660 0.0004360416 -0.6499162530 0.0000000000 -0.0030151634 0.0000417854 -0.0001621913
5.8360000000 3193.6584463302 -1362.1662298041 1466.8424722048 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3418880311 -0.0634744865 -0.0634687175 0.0143406800 0.0855417766 -2.4215646696 0.0355643375 -0.0357053812 0.0004357753 -0.6499519692 0.0000000000 -0.0030111130 0.0000417229 -0.0001621495
5.8370000000 3194.1836854649 -1362.5651491402 1466.8894675472 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3420071633 -0.0634829604 -0.0634771963 0.0143430089 0.0854783037 -2.4198751109 0.0355429444 -0.0356837140 0.0004355092 -0.6499876638 0.0000000000 -0.0030070648 0.0000416622 -0.0001621078
5.8380000000 3194.7088620685 -1362.9640507483 1466.9364149562 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3421361578 -0.0634915716 -0.0634858125 0.0143453375 0.0854148221 -2.4181870177 0.0355215684 -0.0356620643 0.0004352432 -0.6500233367 0.0000000000 -0.0030030188 0.0000416032 -0.0001620662
5.8390000000 3195.2339761591 -1363.3629346187 1466.9833144354 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3422746726 -0.0635003153 -0.0634945610 0.0143476658 0.0853513320 -2.4165003888 0.0355002094 -0.0356404320 0.0004349773 -0.6500589879 0.0000000000 -0.0029989751 0.0000415458 -0.0001620246
5.8400000000 3195.7590277547 -1363.7618007417 1467.0301659880 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3424223671 -0.0635091863 -0.0635034370 0.0143499937 0.0852878330 -2.4148152229 0.0354788674 -0.0356188171 0.0004347115 -0.6500946176 0.0000000000 -0.0029949336 0.0000414901 -0.0001619831
5.8410000000 3196.2840168733 -1364.1606491075 1467.0769696176 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3425789016 -0.0635181797 -0.0635124353 0.0143523214 0.0852243250 -2.4131315184 0.0354575424 -0.0355972197 0.0004344459 -0.6501302256 0.0000000000 -0.0029908945 0.0000414359 -0.0001619417
5.8420000000 3196.8089435330 -1364.5594797064 1467.1237253274 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3427439376 -0.0635272906 -0.0635215512 0.0143546487 0.0851608080 -2.4114492737 0.0354362343 -0.0355756397 0.0004341803 -0.6501658120 0.0000000000 -0.0029868577 0.0000413833 -0.0001619003
5.8430000000 3197.3338077519 -1364.9582925287 1467.1704331205 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3429171377 -0.0635365140 -0.0635307795 0.0143569758 0.0850972819 -2.4097684869 0.0354149432 -0.0355540770 0.0004339149 -0.6502013769 0.0000000000 -0.0029828233 0.0000413322 -0.0001618589
5.8440000000 3197.8586095479 -1365.3570875647 1467.2170930000 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3430981658 -0.0635458450 -0.0635401154 0.0143593025 0.0850337464 -2.4080891560 0.0353936691 -0.0355325317 0.0004336496 -0.6502369202 0.0000000000 -0.0029787913 0.0000412825 -0.0001618176
5.8450000000 3198.3833489391 -1365.7558648047 1467.2637049691 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3432866868 -0.0635552787 -0.0635495540 0.0143616290 0.0849702016 -2.4064112790 0.0353724118 -0.0355110037 0.0004333845 -0.6502724419 0.0000000000 -0.0029747618 0.0000412341 -0.0001617763
5.8460000000 3198.9080259435 -1366.1546242391 1467.3102690306 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3434823669 -0.0635648103 -0.0635590904 0.0143639552 0.0849066473 -2.4047348534 0.0353511714 -0.0354894930 0.0004331194 -0.6503079422 0.0000000000 -0.0029707348 0.0000411872 -0.0001617351
5.8470000000 3199.4326405790 -1366.5533658583 1467.3567851875 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3436848737 -0.0635744347 -0.0635687198 0.0143662811 0.0848430834 -2.4030598767 0.0353299478 -0.0354679996 0.0004328545 -0.6503434209 0.0000000000 -0.0029667104 0.0000411415 -0.0001616940
5.8480000000 3199.9571928638 -1366.9520896525 1467.4032534426 4000.0000000000 -2000.0000000000 1500.0000000000 -4.3438938758 -0.0635841472 -0.0635784372 0.0143686068 0.0847795098 -2.4013863464 0.0353087410 -0.0354465234 0.0004325897 -0.6503788782 0.0000000000 -0.0029626884 0.0000410972 -0.0001616528
