tof posX posY posZ tgtX tgtY tgtZ normAch pitchRate alpha theta sideAch yawRate beta psi rollRate phi
0.1090000000 0.6621944286 0.2410190613 1.1617855983 5000.0000000000 0.0000000000 3000.0000000000 -0.4982705108 -0.0003069039 0.0179396958 1.0471902959 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 -0.0000000000 -0.0000000000
0.1100000000 0.6768141750 0.2463402138 1.1876550060 5000.0000000000 0.0000000000 3000.0000000000 -0.4982544861 -0.0003168801 0.0178924165 1.0471899840 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 -0.0000000000 -0.0000000000
0.1110000000 0.6916027806 0.2517228261 1.2138258761 5000.0000000000 0.0000000000 3000.0000000000 -0.4982392260 -0.0003270719 0.0178461145 1.0471896620 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 -0.0000000000 -0.0000000000
0.1120000000 0.7065603268 0.2571669277 1.2402983585 5000.0000000000 0.0000000000 3000.0000000000 -0.4982247612 -0.0003374817 0.0178007567 1.0471893297 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 -0.0000000000 -0.0000000000
0.1130000000 0.7216868951 0.2626725483 1.2670726033 5000.0000000000 0.0000000000 3000.0000000000 -0.4982111226 -0.0003481116 0.0177563115 1.0471889869 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1140000000 0.7369825667 0.2682397175 1.2941487604 5000.0000000000 0.0000000000 3000.0000000000 -0.4981983416 -0.0003589641 0.0177127487 1.0471886334 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1150000000 0.7524474231 0.2738684649 1.3215269799 5000.0000000000 0.0000000000 3000.0000000000 -0.4981864498 -0.0003700414 0.0176700393 1.0471882689 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1160000000 0.7680815457 0.2795588201 1.3492074118 5000.0000000000 0.0000000000 3000.0000000000 -0.4981754792 -0.0003813459 0.0176281557 1.0471878932 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1170000000 0.7838850159 0.2853108129 1.3771902061 5000.0000000000 0.0000000000 3000.0000000000 -0.4981654621 -0.0003928797 0.0175870713 1.0471875061 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1180000000 0.7998579152 0.2911244728 1.4054755129 5000.0000000000 0.0000000000 3000.0000000000 -0.4981564314 -0.0004046453 0.0175467608 1.0471871073 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1190000000 0.8160003251 0.2969998295 1.4340634824 5000.0000000000 0.0000000000 3000.0000000000 -0.4981484201 -0.0004166449 0.0175071998 1.0471866967 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1200000000 0.8323123271 0.3029369127 1.4629542645 5000.0000000000 0.0000000000 3000.0000000000 -0.4981414617 -0.0004288808 0.0174683650 1.0471862739 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1210000000 0.8487940028 0.3089357521 1.4921480095 5000.0000000000 0.0000000000 3000.0000000000 -0.4981355899 -0.0004413552 0.0174302341 1.0471858388 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1220000000 0.8654454338 0.3149963773 1.5216448674 5000.0000000000 0.0000000000 3000.0000000000 -0.4981308390 -0.0004540705 0.0173927856 1.0471853911 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1230000000 0.8822667016 0.3211188181 1.5514449884 5000.0000000000 0.0000000000 3000.0000000000 -0.4981272434 -0.0004670290 0.0173559988 1.0471849305 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1240000000 0.8992578878 0.3273031041 1.5815485226 5000.0000000000 0.0000000000 3000.0000000000 -0.4981248379 -0.0004802329 0.0173198541 1.0471844569 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1250000000 0.9164190741 0.3335492651 1.6119556203 5000.0000000000 0.0000000000 3000.0000000000 -0.4981236579 -0.0004936846 0.0172843323 1.0471839699 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1260000000 0.9337503422 0.3398573308 1.6426664316 5000.0000000000 0.0000000000 3000.0000000000 -0.4981237389 -0.0005073862 0.0172494152 1.0471834694 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1270000000 0.9512517737 0.3462273309 1.6736811067 5000.0000000000 0.0000000000 3000.0000000000 -0.4981251168 -0.0005213401 0.0172150853 1.0471829550 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1280000000 0.9689234504 0.3526592952 1.7049997959 5000.0000000000 0.0000000000 3000.0000000000 -0.4981278280 -0.0005355485 0.0171813256 1.0471824266 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1290000000 0.9867654541 0.3591532535 1.7366226493 5000.0000000000 0.0000000000 3000.0000000000 -0.4981319089 -0.0005500138 0.0171481199 1.0471818838 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1300000000 1.0047778665 0.3657092355 1.7685498172 5000.0000000000 0.0000000000 3000.0000000000 -0.4981373968 -0.0005647381 0.0171154525 1.0471813264 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1310000000 1.0229607694 0.3723272709 1.8007814499 5000.0000000000 0.0000000000 3000.0000000000 -0.4981443288 -0.0005797238 0.0170833083 1.0471807542 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1320000000 1.0413142447 0.3790073896 1.8333176976 5000.0000000000 0.0000000000 3000.0000000000 -0.4981527427 -0.0005949731 0.0170516729 1.0471801668 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1330000000 1.0598383742 0.3857496214 1.8661587106 5000.0000000000 0.0000000000 3000.0000000000 -0.4981626765 -0.0006104882 0.0170205322 1.0471795641 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1340000000 1.0785332399 0.3925539960 1.8993046391 5000.0000000000 0.0000000000 3000.0000000000 -0.4981741687 -0.0006262715 0.0169898728 1.0471789457 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1350000000 1.0973989236 0.3994205433 1.9327556336 5000.0000000000 0.0000000000 3000.0000000000 -0.4981872580 -0.0006423252 0.0169596817 1.0471783114 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1360000000 1.1164355074 0.4063492932 1.9665118443 5000.0000000000 0.0000000000 3000.0000000000 -0.4982019834 -0.0006586514 0.0169299462 1.0471776609 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1370000000 1.1356430731 0.4133402754 2.0005734216 5000.0000000000 0.0000000000 3000.0000000000 -0.4982183845 -0.0006752526 0.0169006543 1.0471769940 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1380000000 1.1550217028 0.4203935198 2.0349405157 5000.0000000000 0.0000000000 3000.0000000000 -0.4982365010 -0.0006921308 0.0168717944 1.0471763103 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1390000000 1.1745714786 0.4275090562 2.0696132770 5000.0000000000 0.0000000000 3000.0000000000 -0.4982563731 -0.0007092884 0.0168433551 1.0471756096 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1400000000 1.1942924826 0.4346869147 2.1045918559 5000.0000000000 0.0000000000 3000.0000000000 -0.4982780413 -0.0007267276 0.0168153255 1.0471748916 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1410000000 1.2141847968 0.4419271249 2.1398764028 5000.0000000000 0.0000000000 3000.0000000000 -0.4983015464 -0.0007444507 0.0167876952 1.0471741560 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1420000000 1.2342485034 0.4492297169 2.1754670680 5000.0000000000 0.0000000000 3000.0000000000 -0.4983269296 -0.0007624597 0.0167604539 1.0471734025 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1430000000 1.2544836846 0.4565947206 2.2113640020 5000.0000000000 0.0000000000 3000.0000000000 -0.4983542325 -0.0007807570 0.0167335919 1.0471726309 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1440000000 1.2748904225 0.4640221658 2.2475673550 5000.0000000000 0.0000000000 3000.0000000000 -0.4983834969 -0.0007993449 0.0167070995 1.0471718409 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1450000000 1.2954687995 0.4715120824 2.2840772776 5000.0000000000 0.0000000000 3000.0000000000 -0.4984147651 -0.0008182254 0.0166809677 1.0471710321 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1460000000 1.3162188978 0.4790645006 2.3208939201 5000.0000000000 0.0000000000 3000.0000000000 -0.4984480796 -0.0008374008 0.0166551876 1.0471702043 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1470000000 1.3371407997 0.4866794501 2.3580174330 5000.0000000000 0.0000000000 3000.0000000000 -0.4984834833 -0.0008568734 0.0166297504 1.0471693571 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1480000000 1.3582345876 0.4943569611 2.3954479667 5000.0000000000 0.0000000000 3000.0000000000 -0.4985210195 -0.0008766452 0.0166046480 1.0471684904 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1490000000 1.3795003439 0.5020970633 2.4331856716 5000.0000000000 0.0000000000 3000.0000000000 -0.4985607318 -0.0008967186 0.0165798722 1.0471676037 -0.0000000000 -0.0000000000 0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1500000000 1.4009381509 0.5098997870 2.4712306982 5000.0000000000 0.0000000000 3000.0000000000 -0.4986026641 -0.0009170958 0.0165554152 1.0471666968 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1510000000 1.4225480912 0.5177651620 2.5095831970 5000.0000000000 0.0000000000 3000.0000000000 -0.4986468607 -0.0009377788 0.0165312695 1.0471657694 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1520000000 1.4443302471 0.5256932184 2.5482433184 5000.0000000000 0.0000000000 3000.0000000000 -0.4986933662 -0.0009587699 0.0165074277 1.0471648211 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1530000000 1.4662847014 0.5336839863 2.5872112128 5000.0000000000 0.0000000000 3000.0000000000 -0.4987422255 -0.0009800713 0.0164838827 1.0471638517 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1540000000 1.4884115364 0.5417374956 2.6264870309 5000.0000000000 0.0000000000 3000.0000000000 -0.4987934841 -0.0010016851 0.0164606276 1.0471628608 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1550000000 1.5107108349 0.5498537765 2.6660709229 5000.0000000000 0.0000000000 3000.0000000000 -0.4988471873 -0.0010236135 0.0164376558 1.0471618481 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1560000000 1.5331826794 0.5580328590 2.7059630396 5000.0000000000 0.0000000000 3000.0000000000 -0.4989033814 -0.0010458587 0.0164149607 1.0471608134 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1570000000 1.5558271527 0.5662747733 2.7461635312 5000.0000000000 0.0000000000 3000.0000000000 -0.4989621124 -0.0010684229 0.0163925361 1.0471597563 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1580000000 1.5786443375 0.5745795493 2.7866725484 5000.0000000000 0.0000000000 3000.0000000000 -0.4990234271 -0.0010913081 0.0163703759 1.0471586764 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1590000000 1.6016343165 0.5829472174 2.8274902416 5000.0000000000 0.0000000000 3000.0000000000 -0.4990873724 -0.0011145165 0.0163484742 1.0471575735 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1600000000 1.6247971726 0.5913778075 2.8686167614 5000.0000000000 0.0000000000 3000.0000000000 -0.4991539956 -0.0011380504 0.0163268251 1.0471564472 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1610000000 1.6481329885 0.5998713499 2.9100522582 5000.0000000000 0.0000000000 3000.0000000000 -0.4992233443 -0.0011619117 0.0163054232 1.0471552972 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1620000000 1.6716418472 0.6084278747 2.9517968826 5000.0000000000 0.0000000000 3000.0000000000 -0.4992954665 -0.0011861027 0.0162842631 1.0471541232 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1630000000 1.6953238316 0.6170474122 2.9938507852 5000.0000000000 0.0000000000 3000.0000000000 -0.4993704104 -0.0012106254 0.0162633393 1.0471529248 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1640000000 1.7191790247 0.6257299924 3.0362141163 5000.0000000000 0.0000000000 3000.0000000000 -0.4994482247 -0.0012354821 0.0162426470 1.0471517018 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1650000000 1.7432075095 0.6344756456 3.0788870267 5000.0000000000 0.0000000000 3000.0000000000 -0.4995289582 -0.0012606747 0.0162221809 1.0471504537 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1660000000 1.7674093691 0.6432844021 3.1218696667 5000.0000000000 0.0000000000 3000.0000000000 -0.4996126603 -0.0012862054 0.0162019365 1.0471491803 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1670000000 1.7917846864 0.6521562921 3.1651621870 5000.0000000000 0.0000000000 3000.0000000000 -0.4996993804 -0.0013120764 0.0161819088 1.0471478811 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1680000000 1.8163335448 0.6610913458 3.2087647380 5000.0000000000 0.0000000000 3000.0000000000 -0.4997891685 -0.0013382896 0.0161620934 1.0471465559 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1690000000 1.8410560273 0.6700895936 3.2526774704 5000.0000000000 0.0000000000 3000.0000000000 -0.4998820748 -0.0013648472 0.0161424859 1.0471452044 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1700000000 1.8659522173 0.6791510657 3.2969005347 5000.0000000000 0.0000000000 3000.0000000000 -0.4999781499 -0.0013917513 0.0161230819 1.0471438261 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1710000000 1.8910221980 0.6882757924 3.3414340813 5000.0000000000 0.0000000000 3000.0000000000 -0.5000774445 -0.0014190039 0.0161038772 1.0471424207 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1720000000 1.9162660527 0.6974638041 3.3862782609 5000.0000000000 0.0000000000 3000.0000000000 -0.5001800099 -0.0014466072 0.0160848677 1.0471409879 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1730000000 1.9416838648 0.7067151311 3.4314332239 5000.0000000000 0.0000000000 3000.0000000000 -0.5002858975 -0.0014745631 0.0160660494 1.0471395273 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1740000000 1.9672757177 0.7160298038 3.4768991210 5000.0000000000 0.0000000000 3000.0000000000 -0.5003951592 -0.0015028737 0.0160474185 1.0471380386 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1750000000 1.9930416949 0.7254078526 3.5226761027 5000.0000000000 0.0000000000 3000.0000000000 -0.5005078470 -0.0015315412 0.0160289712 1.0471365214 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1760000000 2.0189818799 0.7348493078 3.5687643196 5000.0000000000 0.0000000000 3000.0000000000 -0.5006240134 -0.0015605674 0.0160107038 1.0471349753 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1770000000 2.0450963564 0.7443541999 3.6151639220 5000.0000000000 0.0000000000 3000.0000000000 -0.5007437111 -0.0015899545 0.0159926127 1.0471334001 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1780000000 2.0713852078 0.7539225593 3.6618750607 5000.0000000000 0.0000000000 3000.0000000000 -0.5008669931 -0.0016197044 0.0159746945 1.0471317952 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1790000000 2.0978485179 0.7635544165 3.7088978862 5000.0000000000 0.0000000000 3000.0000000000 -0.5009939128 -0.0016498192 0.0159569457 1.0471301605 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1800000000 2.1244863704 0.7732498019 3.7562325490 5000.0000000000 0.0000000000 3000.0000000000 -0.5011245238 -0.0016803010 0.0159393631 1.0471284954 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1810000000 2.1512988490 0.7830087461 3.8038791995 5000.0000000000 0.0000000000 3000.0000000000 -0.5012588801 -0.0017111516 0.0159219434 1.0471267997 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1820000000 2.1782860376 0.7928312794 3.8518379885 5000.0000000000 0.0000000000 3000.0000000000 -0.5013970360 -0.0017423732 0.0159046835 1.0471250729 0.0000000000 -0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1830000000 2.2054480201 0.8027174325 3.9001090663 5000.0000000000 0.0000000000 3000.0000000000 -0.5015390459 -0.0017739676 0.0158875802 1.0471233148 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 -0.0000000000
0.1840000000 2.2327848804 0.8126672360 3.9486925836 5000.0000000000 0.0000000000 3000.0000000000 -0.5016849648 -0.0018059369 0.0158706307 1.0471215248 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1850000000 2.2602967024 0.8226807203 3.9975886909 5000.0000000000 0.0000000000 3000.0000000000 -0.5018348478 -0.0018382830 0.0158538320 1.0471197027 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1860000000 2.2879835703 0.8327579161 4.0467975386 5000.0000000000 0.0000000000 3000.0000000000 -0.5019887503 -0.0018710080 0.0158371812 1.0471178481 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1870000000 2.3158455680 0.8428988539 4.0963192773 5000.0000000000 0.0000000000 3000.0000000000 -0.5021467282 -0.0019041137 0.0158206756 1.0471159605 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1880000000 2.3438827798 0.8531035644 4.1461540575 5000.0000000000 0.0000000000 3000.0000000000 -0.5023088373 -0.0019376021 0.0158043125 1.0471140396 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1890000000 2.3720952898 0.8633720783 4.1963020297 5000.0000000000 0.0000000000 3000.0000000000 -0.5024751341 -0.0019714752 0.0157880892 1.0471120851 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1900000000 2.4004831823 0.8737044262 4.2467633445 5000.0000000000 0.0000000000 3000.0000000000 -0.5026456751 -0.0020057348 0.0157720032 1.0471100965 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1910000000 2.4290465416 0.8841006388 4.2975381522 5000.0000000000 0.0000000000 3000.0000000000 -0.5028205173 -0.0020403830 0.0157560519 1.0471080734 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1920000000 2.4577854521 0.8945607468 4.3486266035 5000.0000000000 0.0000000000 3000.0000000000 -0.5029997178 -0.0020754216 0.0157402329 1.0471060155 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
0.1930000000 2.4866999982 0.9050847809 4.4000288488 5000.0000000000 0.0000000000 3000.0000000000 -0.5031833342 -0.0021108525 0.0157245438 1.0471039224 0.0000000000 0.0000000000 -0.0000000000 0.3490658504 0.0000000000 0.0000000000
